filename,fold,target,category,esc10,src_file,take,label
2-108767-C-9.wav,2,9,crow,False,108767,C,0
5-244315-A-6.wav,5,6,hen,False,244315,A,0
4-185415-A-21.wav,4,21,sneezing,True,185415,A,0
1-58277-A-3.wav,1,3,cow,False,58277,A,0
2-57733-A-22.wav,2,22,clapping,False,57733,A,0
1-97392-A-0.wav,1,0,dog,True,97392,A,0
2-102567-B-35.wav,2,35,washing_machine,False,102567,B,1
1-17092-A-27.wav,1,27,brushing_teeth,False,17092,A,1
3-197408-C-8.wav,3,8,sheep,False,197408,C,0
3-147965-A-12.wav,3,12,crackling_fire,True,147965,A,1
5-251426-A-30.wav,5,30,door_wood_knock,False,251426,A,0
2-130245-A-34.wav,2,34,can_opening,False,130245,A,1
4-117630-A-25.wav,4,25,footsteps,False,117630,A,0
1-46274-A-18.wav,1,18,toilet_flush,False,46274,A,1
5-222894-A-32.wav,5,32,keyboard_typing,False,222894,A,0
4-143118-A-7.wav,4,7,insects,False,143118,A,0
5-261433-A-15.wav,5,15,water_drops,False,261433,A,1
5-180229-A-27.wav,5,27,brushing_teeth,False,180229,A,1
5-232272-A-44.wav,5,44,engine,False,232272,A,0
3-123224-A-19.wav,3,19,thunderstorm,False,123224,A,0
4-133047-C-5.wav,4,5,cat,False,133047,C,0
4-251645-B-49.wav,4,49,hand_saw,False,251645,B,0
1-47274-A-21.wav,1,21,sneezing,True,47274,A,0
2-160888-A-47.wav,2,47,airplane,False,160888,A,0
4-191297-A-28.wav,4,28,snoring,False,191297,A,0
1-43807-B-47.wav,1,47,airplane,False,43807,B,0
3-110913-B-7.wav,3,7,insects,False,110913,B,0
2-94230-A-27.wav,2,27,brushing_teeth,False,94230,A,1
1-46040-A-14.wav,1,14,chirping_birds,False,46040,A,0
3-103401-C-33.wav,3,33,door_wood_creaks,False,103401,C,0
4-163264-A-10.wav,4,10,rain,True,163264,A,0
2-108760-B-14.wav,2,14,chirping_birds,False,108760,B,0
5-216131-A-32.wav,5,32,keyboard_typing,False,216131,A,0
2-102414-E-17.wav,2,17,pouring_water,False,102414,E,1
2-109374-A-16.wav,2,16,wind,False,109374,A,0
1-155858-E-25.wav,1,25,footsteps,False,155858,E,0
4-204119-A-39.wav,4,39,glass_breaking,False,204119,A,1
3-163607-B-13.wav,3,13,crickets,False,163607,B,0
1-52290-A-30.wav,1,30,door_wood_knock,False,52290,A,0
3-107123-A-26.wav,3,26,laughing,False,107123,A,0
5-214759-A-5.wav,5,5,cat,False,214759,A,0
4-132383-B-2.wav,4,2,pig,False,132383,B,0
4-182613-A-11.wav,4,11,sea_waves,True,182613,A,0
3-155556-A-31.wav,3,31,mouse_click,False,155556,A,0
2-64332-A-18.wav,2,18,toilet_flush,False,64332,A,1
1-17367-A-10.wav,1,10,rain,True,17367,A,0
1-81001-A-30.wav,1,30,door_wood_knock,False,81001,A,0
2-134049-A-6.wav,2,6,hen,False,134049,A,0
5-179496-B-16.wav,5,16,wind,False,179496,B,0
4-185575-B-20.wav,4,20,crying_baby,True,185575,B,0
5-257642-A-39.wav,5,39,glass_breaking,False,257642,A,1
5-214759-B-5.wav,5,5,cat,False,214759,B,0
3-103599-A-25.wav,3,25,footsteps,False,103599,A,0
5-234923-A-32.wav,5,32,keyboard_typing,False,234923,A,0
4-99644-A-4.wav,4,4,frog,False,99644,A,0
1-17092-B-27.wav,1,27,brushing_teeth,False,17092,B,1
3-182710-A-35.wav,3,35,washing_machine,False,182710,A,1
5-243448-A-14.wav,5,14,chirping_birds,False,243448,A,0
5-198411-G-20.wav,5,20,crying_baby,True,198411,G,0
3-143562-A-47.wav,3,47,airplane,False,143562,A,0
5-156026-A-4.wav,5,4,frog,False,156026,A,0
4-210309-A-31.wav,4,31,mouse_click,False,210309,A,0
1-30226-A-0.wav,1,0,dog,True,30226,A,0
4-163697-A-13.wav,4,13,crickets,False,163697,A,0
3-132601-A-24.wav,3,24,coughing,False,132601,A,0
2-60180-B-49.wav,2,49,hand_saw,False,60180,B,0
4-194808-A-29.wav,4,29,drinking_sipping,False,194808,A,1
3-144120-A-32.wav,3,32,keyboard_typing,False,144120,A,0
4-172180-A-32.wav,4,32,keyboard_typing,False,172180,A,0
1-58846-A-34.wav,1,34,can_opening,False,58846,A,1
4-125072-A-19.wav,4,19,thunderstorm,False,125072,A,0
3-150979-B-40.wav,3,40,helicopter,True,150979,B,0
4-169127-B-41.wav,4,41,chainsaw,True,169127,B,0
3-141559-A-45.wav,3,45,train,False,141559,A,0
3-103598-A-25.wav,3,25,footsteps,False,103598,A,0
2-119161-B-8.wav,2,8,sheep,False,119161,B,0
4-159609-B-14.wav,4,14,chirping_birds,False,159609,B,0
1-50455-A-44.wav,1,44,engine,False,50455,A,0
5-201664-A-18.wav,5,18,toilet_flush,False,201664,A,1
4-171207-A-12.wav,4,12,crackling_fire,True,171207,A,1
3-124958-A-28.wav,3,28,snoring,False,124958,A,0
1-196660-B-8.wav,1,8,sheep,False,196660,B,0
5-235956-A-47.wav,5,47,airplane,False,235956,A,0
2-65484-A-18.wav,2,18,toilet_flush,False,65484,A,1
2-135860-A-49.wav,2,49,hand_saw,False,135860,A,0
1-196660-A-8.wav,1,8,sheep,False,196660,A,0
3-141240-A-44.wav,3,44,engine,False,141240,A,0
4-135439-A-18.wav,4,18,toilet_flush,False,135439,A,1
3-147342-A-34.wav,3,34,can_opening,False,147342,A,1
4-144468-B-27.wav,4,27,brushing_teeth,False,144468,B,1
5-233312-A-28.wav,5,28,snoring,False,233312,A,0
4-194981-A-25.wav,4,25,footsteps,False,194981,A,0
3-142604-A-24.wav,3,24,coughing,False,142604,A,0
4-150364-B-46.wav,4,46,church_bells,False,150364,B,0
1-43382-A-1.wav,1,1,rooster,True,43382,A,0
1-72229-A-6.wav,1,6,hen,False,72229,A,0
4-218199-B-35.wav,4,35,washing_machine,False,218199,B,1
3-164592-A-15.wav,3,15,water_drops,False,164592,A,1
3-157487-A-10.wav,3,10,rain,True,157487,A,0
4-167077-A-20.wav,4,20,crying_baby,True,167077,A,0
2-108761-A-14.wav,2,14,chirping_birds,False,108761,A,0
3-126391-A-27.wav,3,27,brushing_teeth,False,126391,A,1
5-200329-C-8.wav,5,8,sheep,False,200329,C,0
4-211502-A-30.wav,4,30,door_wood_knock,False,211502,A,0
2-73544-A-27.wav,2,27,brushing_teeth,False,73544,A,1
2-74361-A-47.wav,2,47,airplane,False,74361,A,0
2-135728-A-38.wav,2,38,clock_tick,True,135728,A,0
5-204741-A-46.wav,5,46,church_bells,False,204741,A,0
2-109371-D-16.wav,2,16,wind,False,109371,D,0
2-209476-A-25.wav,2,25,footsteps,False,209476,A,0
2-37806-A-40.wav,2,40,helicopter,True,37806,A,0
2-262579-A-45.wav,2,45,train,False,262579,A,0
1-99958-A-31.wav,1,31,mouse_click,False,99958,A,0
4-204202-A-29.wav,4,29,drinking_sipping,False,204202,A,1
2-65750-A-1.wav,2,1,rooster,True,65750,A,0
2-114609-A-28.wav,2,28,snoring,False,114609,A,0
4-181708-A-32.wav,4,32,keyboard_typing,False,181708,A,0
5-238926-A-31.wav,5,31,mouse_click,False,238926,A,0
1-19898-A-41.wav,1,41,chainsaw,True,19898,A,0
4-155670-A-26.wav,4,26,laughing,False,155670,A,0
3-163607-A-13.wav,3,13,crickets,False,163607,A,0
2-60795-A-26.wav,2,26,laughing,False,60795,A,0
3-100018-A-18.wav,3,18,toilet_flush,False,100018,A,1
4-151242-A-37.wav,4,37,clock_alarm,False,151242,A,0
1-62594-A-32.wav,1,32,keyboard_typing,False,62594,A,0
4-212604-A-15.wav,4,15,water_drops,False,212604,A,1
4-212698-A-39.wav,4,39,glass_breaking,False,212698,A,1
4-149940-A-5.wav,4,5,cat,False,149940,A,0
4-223127-A-14.wav,4,14,chirping_birds,False,223127,A,0
5-213836-C-9.wav,5,9,crow,False,213836,C,0
1-39937-A-28.wav,1,28,snoring,False,39937,A,0
1-57795-A-8.wav,1,8,sheep,False,57795,A,0
3-157695-A-0.wav,3,0,dog,True,157695,A,0
3-150979-C-40.wav,3,40,helicopter,True,150979,C,0
1-31482-B-42.wav,1,42,siren,False,31482,B,0
3-154758-A-44.wav,3,44,engine,False,154758,A,0
4-155650-A-24.wav,4,24,coughing,False,155650,A,0
2-62226-A-26.wav,2,26,laughing,False,62226,A,0
3-103599-B-25.wav,3,25,footsteps,False,103599,B,0
3-70962-C-4.wav,3,4,frog,False,70962,C,0
4-172500-C-27.wav,4,27,brushing_teeth,False,172500,C,1
4-158653-A-32.wav,4,32,keyboard_typing,False,158653,A,0
4-204121-A-39.wav,4,39,glass_breaking,False,204121,A,1
4-130584-A-4.wav,4,4,frog,False,130584,A,0
1-18810-A-49.wav,1,49,hand_saw,False,18810,A,0
4-143118-B-7.wav,4,7,insects,False,143118,B,0
5-103421-A-2.wav,5,2,pig,False,103421,A,0
5-200461-B-11.wav,5,11,sea_waves,True,200461,B,0
2-250710-A-39.wav,2,39,glass_breaking,False,250710,A,1
5-234247-A-37.wav,5,37,clock_alarm,False,234247,A,0
5-201274-A-21.wav,5,21,sneezing,True,201274,A,0
3-127890-C-9.wav,3,9,crow,False,127890,C,0
2-188822-B-40.wav,2,40,helicopter,True,188822,B,0
2-39443-A-19.wav,2,19,thunderstorm,False,39443,A,0
3-144259-A-29.wav,3,29,drinking_sipping,False,144259,A,1
2-91912-B-33.wav,2,33,door_wood_creaks,False,91912,B,0
1-23094-B-15.wav,1,15,water_drops,False,23094,B,1
2-209471-A-25.wav,2,25,footsteps,False,209471,A,0
5-195517-A-7.wav,5,7,insects,False,195517,A,0
1-24524-C-19.wav,1,19,thunderstorm,False,24524,C,0
4-191327-A-38.wav,4,38,clock_tick,True,191327,A,0
1-31836-B-4.wav,1,4,frog,False,31836,B,0
2-117625-A-10.wav,2,10,rain,True,117625,A,0
4-165845-B-45.wav,4,45,train,False,165845,B,0
4-147657-A-46.wav,4,46,church_bells,False,147657,A,0
3-177083-A-22.wav,3,22,clapping,False,177083,A,0
3-94343-A-25.wav,3,25,footsteps,False,94343,A,0
1-15689-A-4.wav,1,4,frog,False,15689,A,0
1-79146-A-29.wav,1,29,drinking_sipping,False,79146,A,1
4-218304-B-25.wav,4,25,footsteps,False,218304,B,0
2-82071-A-27.wav,2,27,brushing_teeth,False,82071,A,1
3-65748-A-12.wav,3,12,crackling_fire,True,65748,A,1
1-53670-A-18.wav,1,18,toilet_flush,False,53670,A,1
3-154439-A-17.wav,3,17,pouring_water,False,154439,A,1
5-240671-A-44.wav,5,44,engine,False,240671,A,0
1-103995-A-30.wav,1,30,door_wood_knock,False,103995,A,0
5-210571-A-38.wav,5,38,clock_tick,True,210571,A,0
4-107122-A-33.wav,4,33,door_wood_creaks,False,107122,A,0
3-152039-A-3.wav,3,3,cow,False,152039,A,0
1-37226-A-29.wav,1,29,drinking_sipping,False,37226,A,1
3-172179-A-31.wav,3,31,mouse_click,False,172179,A,0
5-248341-A-6.wav,5,6,hen,False,248341,A,0
4-191246-B-7.wav,4,7,insects,False,191246,B,0
1-17150-A-12.wav,1,12,crackling_fire,True,17150,A,1
5-260164-A-23.wav,5,23,breathing,False,260164,A,0
4-183487-A-1.wav,4,1,rooster,True,183487,A,0
3-152039-B-3.wav,3,3,cow,False,152039,B,0
1-23706-A-49.wav,1,49,hand_saw,False,23706,A,0
4-175025-A-34.wav,4,34,can_opening,False,175025,A,1
2-68391-A-41.wav,2,41,chainsaw,True,68391,A,0
2-106019-A-13.wav,2,13,crickets,False,106019,A,0
3-148297-A-37.wav,3,37,clock_alarm,False,148297,A,0
4-120160-A-5.wav,4,5,cat,False,120160,A,0
3-103401-B-33.wav,3,33,door_wood_creaks,False,103401,B,0
1-23094-A-15.wav,1,15,water_drops,False,23094,A,1
1-94231-B-32.wav,1,32,keyboard_typing,False,94231,B,0
5-253085-A-3.wav,5,3,cow,False,253085,A,0
3-170015-A-0.wav,3,0,dog,True,170015,A,0
4-102844-B-49.wav,4,49,hand_saw,False,102844,B,0
2-52085-A-4.wav,2,4,frog,False,52085,A,0
5-233787-A-7.wav,5,7,insects,False,233787,A,0
5-160551-A-42.wav,5,42,siren,False,160551,A,0
2-112213-A-39.wav,2,39,glass_breaking,False,112213,A,1
5-151085-A-20.wav,5,20,crying_baby,True,151085,A,0
2-50666-A-20.wav,2,20,crying_baby,True,50666,A,0
5-103415-A-2.wav,5,2,pig,False,103415,A,0
3-152594-A-30.wav,3,30,door_wood_knock,False,152594,A,0
2-105270-A-47.wav,2,47,airplane,False,105270,A,0
3-144827-A-11.wav,3,11,sea_waves,True,144827,A,0
2-110417-B-28.wav,2,28,snoring,False,110417,B,0
2-132157-B-11.wav,2,11,sea_waves,True,132157,B,0
5-207836-A-29.wav,5,29,drinking_sipping,False,207836,A,1
3-51376-A-42.wav,3,42,siren,False,51376,A,0
1-61212-A-32.wav,1,32,keyboard_typing,False,61212,A,0
5-233019-A-31.wav,5,31,mouse_click,False,233019,A,0
4-165791-B-45.wav,4,45,train,False,165791,B,0
3-159347-A-36.wav,3,36,vacuum_cleaner,False,159347,A,1
1-54505-A-21.wav,1,21,sneezing,True,54505,A,0
4-182039-A-30.wav,4,30,door_wood_knock,False,182039,A,0
5-172639-A-5.wav,5,5,cat,False,172639,A,0
3-162786-A-13.wav,3,13,crickets,False,162786,A,0
5-216216-A-13.wav,5,13,crickets,False,216216,A,0
3-129678-A-13.wav,3,13,crickets,False,129678,A,0
3-166324-A-15.wav,3,15,water_drops,False,166324,A,1
2-83536-A-27.wav,2,27,brushing_teeth,False,83536,A,1
2-30322-B-12.wav,2,12,crackling_fire,True,30322,B,1
1-48298-A-46.wav,1,46,church_bells,False,48298,A,0
1-187207-A-20.wav,1,20,crying_baby,True,187207,A,0
5-233260-A-23.wav,5,23,breathing,False,233260,A,0
2-108767-A-9.wav,2,9,crow,False,108767,A,0
4-144083-C-16.wav,4,16,wind,False,144083,C,0
4-111671-A-42.wav,4,42,siren,False,111671,A,0
2-140147-A-38.wav,2,38,clock_tick,True,140147,A,0
1-63871-A-10.wav,1,10,rain,True,63871,A,0
1-34094-A-5.wav,1,5,cat,False,34094,A,0
3-112557-A-23.wav,3,23,breathing,False,112557,A,0
5-117118-A-42.wav,5,42,siren,False,117118,A,0
5-216368-A-28.wav,5,28,snoring,False,216368,A,0
4-204684-A-37.wav,4,37,clock_alarm,False,204684,A,0
3-20861-A-8.wav,3,8,sheep,False,20861,A,0
2-108766-A-9.wav,2,9,crow,False,108766,A,0
4-180453-A-17.wav,4,17,pouring_water,False,180453,A,1
3-118069-B-27.wav,3,27,brushing_teeth,False,118069,B,1
5-232802-A-31.wav,5,31,mouse_click,False,232802,A,0
3-144028-A-0.wav,3,0,dog,True,144028,A,0
3-151213-A-24.wav,3,24,coughing,False,151213,A,0
5-103420-A-2.wav,5,2,pig,False,103420,A,0
2-166644-C-2.wav,2,2,pig,False,166644,C,0
5-212181-A-38.wav,5,38,clock_tick,True,212181,A,0
1-30214-A-18.wav,1,18,toilet_flush,False,30214,A,1
5-117773-A-16.wav,5,16,wind,False,117773,A,0
3-111102-A-46.wav,3,46,church_bells,False,111102,A,0
3-146697-A-43.wav,3,43,car_horn,False,146697,A,0
2-32515-B-4.wav,2,4,frog,False,32515,B,0
1-77160-A-3.wav,1,3,cow,False,77160,A,0
1-34495-A-14.wav,1,14,chirping_birds,False,34495,A,0
2-108763-A-9.wav,2,9,crow,False,108763,A,0
5-215449-A-47.wav,5,47,airplane,False,215449,A,0
1-54747-A-46.wav,1,46,church_bells,False,54747,A,0
1-260640-B-2.wav,1,2,pig,False,260640,B,0
2-110417-A-28.wav,2,28,snoring,False,110417,A,0
4-201988-A-44.wav,4,44,engine,False,201988,A,0
5-253094-A-49.wav,5,49,hand_saw,False,253094,A,0
1-211527-B-20.wav,1,20,crying_baby,True,211527,B,0
5-262641-A-15.wav,5,15,water_drops,False,262641,A,1
2-119161-A-8.wav,2,8,sheep,False,119161,A,0
1-100210-B-36.wav,1,36,vacuum_cleaner,False,100210,B,1
4-167571-A-26.wav,4,26,laughing,False,167571,A,0
1-172649-A-40.wav,1,40,helicopter,True,172649,A,0
3-152912-A-26.wav,3,26,laughing,False,152912,A,0
5-187444-A-33.wav,5,33,door_wood_creaks,False,187444,A,0
5-235671-A-38.wav,5,38,clock_tick,True,235671,A,0
5-194533-A-21.wav,5,21,sneezing,True,194533,A,0
1-17742-A-12.wav,1,12,crackling_fire,True,17742,A,1
3-203374-A-39.wav,3,39,glass_breaking,False,203374,A,1
4-169127-A-41.wav,4,41,chainsaw,True,169127,A,0
2-39441-A-19.wav,2,19,thunderstorm,False,39441,A,0
2-117617-A-48.wav,2,48,fireworks,False,117617,A,0
3-166422-A-11.wav,3,11,sea_waves,True,166422,A,0
4-218304-A-25.wav,4,25,footsteps,False,218304,A,0
1-36400-A-23.wav,1,23,breathing,False,36400,A,0
1-94036-A-22.wav,1,22,clapping,False,94036,A,0
5-188365-A-36.wav,5,36,vacuum_cleaner,False,188365,A,1
2-73260-A-10.wav,2,10,rain,True,73260,A,0
4-170078-A-1.wav,4,1,rooster,True,170078,A,0
2-119161-C-8.wav,2,8,sheep,False,119161,C,0
1-19118-A-24.wav,1,24,coughing,False,19118,A,0
5-214869-A-9.wav,5,9,crow,False,214869,A,0
4-202298-A-31.wav,4,31,mouse_click,False,202298,A,0
2-127108-A-38.wav,2,38,clock_tick,True,127108,A,0
3-172881-A-48.wav,3,48,fireworks,False,172881,A,0
2-78799-A-47.wav,2,47,airplane,False,78799,A,0
2-146877-A-31.wav,2,31,mouse_click,False,146877,A,0
3-71964-B-4.wav,3,4,frog,False,71964,B,0
1-50060-A-10.wav,1,10,rain,True,50060,A,0
2-109316-A-32.wav,2,32,keyboard_typing,False,109316,A,0
3-159346-A-36.wav,3,36,vacuum_cleaner,False,159346,A,1
4-188191-A-29.wav,4,29,drinking_sipping,False,188191,A,1
5-103416-A-2.wav,5,2,pig,False,103416,A,0
5-187201-A-4.wav,5,4,frog,False,187201,A,0
2-60794-A-26.wav,2,26,laughing,False,60794,A,0
1-21189-A-10.wav,1,10,rain,True,21189,A,0
1-22694-B-20.wav,1,20,crying_baby,True,22694,B,0
5-220939-A-27.wav,5,27,brushing_teeth,False,220939,A,1
1-51147-A-25.wav,1,25,footsteps,False,51147,A,0
5-180156-B-43.wav,5,43,car_horn,False,180156,B,0
1-39835-B-9.wav,1,9,crow,False,39835,B,0
4-141365-A-18.wav,4,18,toilet_flush,False,141365,A,1
4-125071-A-19.wav,4,19,thunderstorm,False,125071,A,0
1-60997-A-20.wav,1,20,crying_baby,True,60997,A,0
1-45641-A-27.wav,1,27,brushing_teeth,False,45641,A,1
3-145382-A-1.wav,3,1,rooster,True,145382,A,0
4-204830-A-6.wav,4,6,hen,False,204830,A,0
3-108677-A-18.wav,3,18,toilet_flush,False,108677,A,1
5-213293-A-23.wav,5,23,breathing,False,213293,A,0
5-216213-A-13.wav,5,13,crickets,False,216213,A,0
2-60180-A-49.wav,2,49,hand_saw,False,60180,A,0
5-161270-B-33.wav,5,33,door_wood_creaks,False,161270,B,0
4-119648-A-48.wav,4,48,fireworks,False,119648,A,0
5-171653-A-41.wav,5,41,chainsaw,True,171653,A,0
2-96063-A-37.wav,2,37,clock_alarm,False,96063,A,0
1-29561-A-10.wav,1,10,rain,True,29561,A,0
1-137296-A-16.wav,1,16,wind,False,137296,A,0
3-142006-A-10.wav,3,10,rain,True,142006,A,0
2-59565-A-46.wav,2,46,church_bells,False,59565,A,0
4-167063-B-11.wav,4,11,sea_waves,True,167063,B,0
3-140199-B-8.wav,3,8,sheep,False,140199,B,0
5-172299-A-5.wav,5,5,cat,False,172299,A,0
5-208810-A-11.wav,5,11,sea_waves,True,208810,A,0
3-216280-A-39.wav,3,39,glass_breaking,False,216280,A,1
5-219342-A-38.wav,5,38,clock_tick,True,219342,A,0
3-127890-A-9.wav,3,9,crow,False,127890,A,0
2-103424-A-3.wav,2,3,cow,False,103424,A,0
5-156999-D-19.wav,5,19,thunderstorm,False,156999,D,0
1-13613-A-37.wav,1,37,clock_alarm,False,13613,A,0
3-102583-C-49.wav,3,49,hand_saw,False,102583,C,0
4-138344-A-9.wav,4,9,crow,False,138344,A,0
1-29680-A-21.wav,1,21,sneezing,True,29680,A,0
5-103422-A-2.wav,5,2,pig,False,103422,A,0
4-170247-B-12.wav,4,12,crackling_fire,True,170247,B,1
5-187201-B-4.wav,5,4,frog,False,187201,B,0
4-159426-A-9.wav,4,9,crow,False,159426,A,0
3-155659-A-34.wav,3,34,can_opening,False,155659,A,1
2-82538-A-21.wav,2,21,sneezing,True,82538,A,0
2-78562-A-37.wav,2,37,clock_alarm,False,78562,A,0
5-242711-A-9.wav,5,9,crow,False,242711,A,0
2-50665-A-20.wav,2,20,crying_baby,True,50665,A,0
1-62849-A-38.wav,1,38,clock_tick,True,62849,A,0
3-166326-A-15.wav,3,15,water_drops,False,166326,A,1
4-210000-A-23.wav,4,23,breathing,False,210000,A,0
2-123896-A-24.wav,2,24,coughing,False,123896,A,0
3-112557-B-23.wav,3,23,breathing,False,112557,B,0
5-260432-A-39.wav,5,39,glass_breaking,False,260432,A,1
3-146965-A-5.wav,3,5,cat,False,146965,A,0
2-106014-A-44.wav,2,44,engine,False,106014,A,0
1-59324-A-21.wav,1,21,sneezing,True,59324,A,0
1-115545-C-48.wav,1,48,fireworks,False,115545,C,0
5-218196-B-27.wav,5,27,brushing_teeth,False,218196,B,1
1-74517-A-37.wav,1,37,clock_alarm,False,74517,A,0
4-168155-A-15.wav,4,15,water_drops,False,168155,A,1
5-205589-A-17.wav,5,17,pouring_water,False,205589,A,1
3-112522-A-27.wav,3,27,brushing_teeth,False,112522,A,1
2-209472-A-25.wav,2,25,footsteps,False,209472,A,0
4-119647-C-48.wav,4,48,fireworks,False,119647,C,0
1-45645-A-31.wav,1,31,mouse_click,False,45645,A,0
1-101336-A-30.wav,1,30,door_wood_knock,False,101336,A,0
3-182023-A-30.wav,3,30,door_wood_knock,False,182023,A,0
5-202898-A-10.wav,5,10,rain,True,202898,A,0
1-46353-A-49.wav,1,49,hand_saw,False,46353,A,0
1-76831-D-42.wav,1,42,siren,False,76831,D,0
5-200329-B-8.wav,5,8,sheep,False,200329,B,0
5-161270-A-33.wav,5,33,door_wood_creaks,False,161270,A,0
5-193339-A-10.wav,5,10,rain,True,193339,A,0
3-164120-A-11.wav,3,11,sea_waves,True,164120,A,0
1-208757-E-2.wav,1,2,pig,False,208757,E,0
5-185579-B-41.wav,5,41,chainsaw,True,185579,B,0
2-25292-A-22.wav,2,22,clapping,False,25292,A,0
5-156999-C-19.wav,5,19,thunderstorm,False,156999,C,0
4-205738-A-22.wav,4,22,clapping,False,205738,A,0
5-215658-A-12.wav,5,12,crackling_fire,True,215658,A,1
1-26143-A-21.wav,1,21,sneezing,True,26143,A,0
2-125875-A-13.wav,2,13,crickets,False,125875,A,0
4-182314-B-7.wav,4,7,insects,False,182314,B,0
5-184871-A-24.wav,5,24,coughing,False,184871,A,0
3-170851-A-31.wav,3,31,mouse_click,False,170851,A,0
2-117615-B-48.wav,2,48,fireworks,False,117615,B,0
2-102581-B-29.wav,2,29,drinking_sipping,False,102581,B,1
4-175856-A-43.wav,4,43,car_horn,False,175856,A,0
2-99955-A-7.wav,2,7,insects,False,99955,A,0
4-195497-B-11.wav,4,11,sea_waves,True,195497,B,0
4-171652-A-44.wav,4,44,engine,False,171652,A,0
3-118658-B-41.wav,3,41,chainsaw,True,118658,B,0
3-166125-B-23.wav,3,23,breathing,False,166125,B,0
3-164216-B-6.wav,3,6,hen,False,164216,B,0
1-84705-A-39.wav,1,39,glass_breaking,False,84705,A,1
1-71030-A-6.wav,1,6,hen,False,71030,A,0
2-109231-A-9.wav,2,9,crow,False,109231,A,0
5-244310-A-25.wav,5,25,footsteps,False,244310,A,0
5-51149-A-25.wav,5,25,footsteps,False,51149,A,0
2-125520-A-43.wav,2,43,car_horn,False,125520,A,0
4-189832-A-22.wav,4,22,clapping,False,189832,A,0
3-187549-B-6.wav,3,6,hen,False,187549,B,0
4-218199-F-35.wav,4,35,washing_machine,False,218199,F,1
1-4211-A-12.wav,1,12,crackling_fire,True,4211,A,1
1-47250-B-41.wav,1,41,chainsaw,True,47250,B,0
5-198411-C-20.wav,5,20,crying_baby,True,198411,C,0
1-24524-B-19.wav,1,19,thunderstorm,False,24524,B,0
4-175945-A-38.wav,4,38,clock_tick,True,175945,A,0
2-124564-A-15.wav,2,15,water_drops,False,124564,A,1
1-64473-A-45.wav,1,45,train,False,64473,A,0
3-95698-A-5.wav,3,5,cat,False,95698,A,0
5-259180-A-15.wav,5,15,water_drops,False,259180,A,1
3-130330-A-22.wav,3,22,clapping,False,130330,A,0
3-170377-A-38.wav,3,38,clock_tick,True,170377,A,0
3-156581-A-14.wav,3,14,chirping_birds,False,156581,A,0
3-187710-A-11.wav,3,11,sea_waves,True,187710,A,0
2-118459-A-32.wav,2,32,keyboard_typing,False,118459,A,0
2-70939-A-42.wav,2,42,siren,False,70939,A,0
1-28135-A-11.wav,1,11,sea_waves,True,28135,A,0
2-102414-C-17.wav,2,17,pouring_water,False,102414,C,1
1-56234-A-9.wav,1,9,crow,False,56234,A,0
4-194246-A-13.wav,4,13,crickets,False,194246,A,0
1-61261-A-44.wav,1,44,engine,False,61261,A,0
4-178881-A-45.wav,4,45,train,False,178881,A,0
3-159347-B-36.wav,3,36,vacuum_cleaner,False,159347,B,1
3-253081-A-2.wav,3,2,pig,False,253081,A,0
4-125072-B-19.wav,4,19,thunderstorm,False,125072,B,0
5-219379-A-11.wav,5,11,sea_waves,True,219379,A,0
3-156907-A-15.wav,3,15,water_drops,False,156907,A,1
4-165845-A-45.wav,4,45,train,False,165845,A,0
3-155642-B-11.wav,3,11,sea_waves,True,155642,B,0
2-155801-A-11.wav,2,11,sea_waves,True,155801,A,0
2-70936-A-42.wav,2,42,siren,False,70936,A,0
1-69760-A-16.wav,1,16,wind,False,69760,A,0
1-17124-A-43.wav,1,43,car_horn,False,17124,A,0
3-159445-B-45.wav,3,45,train,False,159445,B,0
1-13572-A-46.wav,1,46,church_bells,False,13572,A,0
2-72547-D-14.wav,2,14,chirping_birds,False,72547,D,0
3-170574-A-30.wav,3,30,door_wood_knock,False,170574,A,0
2-139748-A-15.wav,2,15,water_drops,False,139748,A,1
2-54086-A-43.wav,2,43,car_horn,False,54086,A,0
3-145387-A-29.wav,3,29,drinking_sipping,False,145387,A,1
4-182369-A-12.wav,4,12,crackling_fire,True,182369,A,1
3-251617-A-48.wav,3,48,fireworks,False,251617,A,0
4-179836-A-34.wav,4,34,can_opening,False,179836,A,1
4-175000-A-40.wav,4,40,helicopter,True,175000,A,0
2-106015-B-44.wav,2,44,engine,False,106015,B,0
4-99644-D-4.wav,4,4,frog,False,99644,D,0
4-163609-B-16.wav,4,16,wind,False,163609,B,0
5-193473-B-12.wav,5,12,crackling_fire,True,193473,B,1
2-70052-A-42.wav,2,42,siren,False,70052,A,0
3-136288-A-0.wav,3,0,dog,True,136288,A,0
3-110536-A-26.wav,3,26,laughing,False,110536,A,0
4-182839-A-17.wav,4,17,pouring_water,False,182839,A,1
4-250869-C-2.wav,4,2,pig,False,250869,C,0
4-133047-A-5.wav,4,5,cat,False,133047,A,0
2-98866-A-47.wav,2,47,airplane,False,98866,A,0
2-188822-A-40.wav,2,40,helicopter,True,188822,A,0
2-104168-A-32.wav,2,32,keyboard_typing,False,104168,A,0
3-180977-A-0.wav,3,0,dog,True,180977,A,0
5-219044-A-46.wav,5,46,church_bells,False,219044,A,0
3-116135-A-1.wav,3,1,rooster,True,116135,A,0
3-233151-A-2.wav,3,2,pig,False,233151,A,0
2-87799-A-24.wav,2,24,coughing,False,87799,A,0
